country,date,new_cases_per_million,total_cases_per_million,new_cases_per_million_7_day_avg_right
World,12/8/2023,0.077107388,96730.44864,5.79700208
World,12/9/2023,0.122044973,96730.57069,5.800238731
World,12/10/2023,1.736919014,96732.30761,5.919905391
World,12/11/2023,43.31169538,96775.6193,6.649457155
World,12/12/2023,1.141715071,96776.76102,6.63770865
World,12/13/2023,0.032795675,96776.79381,6.635687979
World,12/14/2023,0.128554038,96776.92237,6.650118791
World,12/15/2023,0.08987517,96777.01224,6.65194276
World,12/16/2023,0.166356686,96777.1786,6.658273004
World,12/17/2023,2.683111781,96779.86171,6.7934434
World,12/18/2023,39.84824682,96819.70996,6.298665034
World,12/19/2023,1.306319316,96821.01628,6.322179926
World,12/20/2023,0.139068682,96821.15535,6.337361784
World,12/21/2023,0.155842042,96821.31119,6.34126007
World,12/22/2023,0.140821122,96821.45201,6.348538064
World,12/23/2023,0.211920142,96821.66393,6.355047129
World,12/24/2023,3.399108953,96825.06304,6.457332439
World,12/25/2023,28.27638063,96853.33942,4.804208698
World,12/26/2023,1.402578377,96854.742,4.817959993
World,12/27/2023,0.110028237,96854.85203,4.813811358
World,12/28/2023,0.174242668,96855.02627,4.816440019
World,12/29/2023,0.156217565,96855.18249,4.818639511
World,12/30/2023,0.213797757,96855.39628,4.818907741
World,12/31/2023,2.7449479,96858.14123,4.725456162
World,1/1/2024,21.37952535,96879.52076,3.740191122
World,1/2/2024,2.821179068,96882.34194,3.942848364
World,1/3/2024,0.12805334,96882.46999,3.945423379
World,1/4/2024,0.204534857,96882.67453,3.949750834
World,1/5/2024,0.166607034,96882.84113,3.951235044
World,1/6/2024,0.232198384,96883.07333,3.953863705
World,1/7/2024,0.163978373,96883.23731,3.585153773
World,1/8/2024,18.7655098,96902.00282,3.21172298
World,1/9/2024,2.613014156,96904.61583,3.181985135
World,1/10/2024,0.116787651,96904.73262,3.180375751
World,1/11/2024,0.194145387,96904.92677,3.178891541
World,1/12/2024,0.140946296,96905.06771,3.175225721
World,1/13/2024,0.182253826,96905.24997,3.168090785
World,1/14/2024,1.664568251,96906.91453,3.382460767
World,1/15/2024,12.87217713,96919.78671,2.5405561
World,1/16/2024,2.602249163,96922.38896,2.539018244
World,1/17/2024,0.066968267,96922.45593,2.531901189
World,1/18/2024,0.1355638,96922.59149,2.523532391
World,1/19/2024,0.104145043,96922.69564,2.518275069
World,1/20/2024,0.16560564,96922.86124,2.515896757
World,1/21/2024,1.147598265,96924.00884,2.442043902
World,1/22/2024,10.70065284,96934.70949,2.131826146
World,1/23/2024,2.77586596,96937.48536,2.156628545
World,1/24/2024,0.04481241,96937.53017,2.153463423
World,1/25/2024,0.10201708,96937.63219,2.148671034
World,1/26/2024,0.078734654,96937.71092,2.145040979
World,1/27/2024,0.151836463,96937.86276,2.143073954
World,1/28/2024,0.632631068,96938.49539,2.069507211
World,1/29/2024,9.010674203,96947.50607,1.828081691
World,1/30/2024,2.754836672,96950.2609,1.825077507
World,1/31/2024,0.035674684,96950.29658,1.823772118
World,2/1/2024,0.104395392,96950.40097,1.824111877
World,2/2/2024,0.090626216,96950.4916,1.825810671
World,2/3/2024,0.132434442,96950.62403,1.823038954
World,2/4/2024,0.408318667,96951.03235,1.790994325
World,2/5/2024,8.408210149,96959.44056,1.704928032
World,2/6/2024,2.150495003,96961.59106,1.618593508
World,2/7/2024,0.024408995,96961.61547,1.616984123
World,2/8/2024,0.09625906,96961.71173,1.61582179
World,2/9/2024,0.006383891,96961.71811,1.603787172
World,2/10/2024,0.104770915,96961.82288,1.59983524
World,2/11/2024,0.298540779,96962.12142,1.584152685
World,2/12/2024,7.453630702,96969.57505,1.447784192
World,2/13/2024,1.954096478,96971.52915,1.41972726
World,2/14/2024,0.020153067,96971.5493,1.41911927
World,2/15/2024,0.113032421,96971.66233,1.421515465
World,2/16/2024,0.027037655,96971.68937,1.424466003
World,2/17/2024,0.09162761,96971.781,1.422588388
World,2/18/2024,0.168985347,96971.94998,1.404080469
World,2/19/2024,6.840777179,96978.79076,1.316529965
World,2/20/2024,2.045223391,96980.83599,1.329548096
World,2/21/2024,0.02516004,96980.86115,1.330263378
World,2/22/2024,0.196398525,96981.05754,1.342172821
World,2/23/2024,0.170612613,96981.22816,1.362683529
World,2/24/2024,0.090876564,96981.31903,1.362576237
World,2/25/2024,0.194020213,96981.51305,1.366152646
World,2/26/2024,6.396783827,96987.90984,1.302725025
World,2/27/2024,2.001412375,96989.91125,1.296466308
World,2/28/2024,0.028539747,96989.93979,1.296949124
World,2/29/2024,0.197024397,96990.13681,1.297038534
World,3/1/2024,0.103644346,96990.24046,1.287471638
World,3/2/2024,0.086245114,96990.3267,1.286810003
World,3/3/2024,0.171488833,96990.49819,1.283591234
World,3/4/2024,5.388629767,96995.88682,1.139569226
World,3/5/2024,1.62263485,96997.50946,1.085458151
World,3/6/2024,0.033922244,96997.54338,1.086227079
World,3/7/2024,0.19452091,96997.7379,1.085869438
World,3/8/2024,0.183505569,96997.92141,1.097278184
World,3/9/2024,0.089124124,96998.01053,1.097689471
World,3/10/2024,0.09913807,96998.10967,1.087353648
World,3/11/2024,5.019991363,97003.12966,1.034691018
World,3/12/2024,1.578072788,97004.70773,1.02832501
World,3/13/2024,0.029040445,97004.73677,1.02762761
World,3/14/2024,0.211669793,97004.94844,1.03007745
World,3/15/2024,0.225689318,97005.17413,1.0361037
World,3/16/2024,0.093755574,97005.26789,1.036765336
World,3/17/2024,0.103143649,97005.37103,1.037337561
World,3/18/2024,4.722827501,97010.09386,0.994885581
World,3/19/2024,1.098154404,97011.19201,0.926325812
World,3/20/2024,0.030041839,97011.22205,0.926468868
World,3/21/2024,0.181753128,97011.40381,0.922195059
World,3/22/2024,0.128679212,97011.53249,0.908336473
World,3/23/2024,0.106773704,97011.63926,0.910196205
World,3/24/2024,0.092879353,97011.73214,0.908729878
World,3/25/2024,13.27523848,97025.00738,2.130502874
World,3/26/2024,0.587943832,97025.59532,2.05761565
World,3/27/2024,0.013143305,97025.60847,2.055201573
World,3/28/2024,0.13756659,97025.74603,2.048889211
World,3/29/2024,0.081613664,97025.82765,2.042165561
World,3/30/2024,0.109152016,97025.9368,2.04250532
World,3/31/2024,0.073602507,97026.0104,2.039751485
World,4/1/2024,4.220502912,97030.2309,0.746217832
World,4/2/2024,0.454633169,97030.68554,0.727173452
World,4/3/2024,0.01589714,97030.70143,0.727566857
World,4/4/2024,0.104896089,97030.80633,0.722899642
World,4/5/2024,0.061836119,97030.86817,0.720074279
World,4/6/2024,0.114910036,97030.98308,0.720896853
World,4/7/2024,0.086870986,97031.06995,0.72279235
World,4/8/2024,3.986301739,97035.05625,0.68933504
World,4/9/2024,0.644147106,97035.7004,0.716408459
World,4/10/2024,0.01126569,97035.71166,0.715746824
World,4/11/2024,0.098887721,97035.81055,0.714888485
World,4/12/2024,0.082990581,97035.89354,0.717910551
World,4/13/2024,0.12805334,97036.02159,0.719788166
World,4/14/2024,0.046940374,97036.06853,0.714083793
World,4/15/2024,3.319748427,97039.38828,0.618861892
World,4/16/2024,0.282142942,97039.67042,0.567147011
World,4/17/2024,0.014395048,97039.68482,0.567594062
World,4/18/2024,0.114284164,97039.7991,0.569793554
World,4/19/2024,0.067093441,97039.8662,0.567522534
World,4/20/2024,0.142698737,97040.0089,0.569614733
World,4/21/2024,0.114910036,97040.12381,0.579324685
World,4/22/2024,3.520152531,97043.64396,0.607953843
World,4/23/2024,0.270126206,97043.91408,0.606237166
World,4/24/2024,0.019777544,97043.93386,0.607006094
World,4/25/2024,0.118915614,97044.05278,0.60766773
World,4/26/2024,0.066968267,97044.11975,0.607649848
World,4/27/2024,0.229319374,97044.34907,0.620024225
World,4/28/2024,0.13180857,97044.48087,0.622438301
World,4/29/2024,3.079664061,97047.56054,0.559511377
World,4/30/2024,0.275258353,97047.8358,0.560244541
World,5/1/2024,0.018650975,97047.85445,0.560083602
World,5/2/2024,0.13381136,97047.98826,0.562211566
World,5/3/2024,0.075354947,97048.06361,0.563409663
World,5/4/2024,0.23758088,97048.30119,0.564589878
World,5/5/2024,0.119541486,97048.42074,0.562837437
World,5/6/2024,3.364185315,97051.78492,0.603483331
World,5/7/2024,0.276510097,97052.06143,0.603662151
World,5/8/2024,0.016397837,97052.07783,0.603340274
World,5/9/2024,0.134437231,97052.21227,0.603429685
World,5/10/2024,0.097010106,97052.30928,0.606523279
World,5/11/2024,0.249222093,97052.5585,0.608186309
World,5/12/2024,0.160473492,97052.71897,0.614033739
World,5/13/2024,3.838721203,97056.55769,0.68182458
World,5/14/2024,0.327831572,97056.88552,0.689156219
World,5/15/2024,0.014895745,97056.90042,0.688941635
World,5/16/2024,0.1121562,97057.01258,0.68575863
World,5/17/2024,0.063338211,97057.07591,0.68094836
World,5/18/2024,0.253227671,97057.32914,0.681520585
World,5/19/2024,0.183004872,97057.51215,0.684739354
World,5/20/2024,3.160526679,97060.67267,0.587854422
World,5/21/2024,0.308054028,97060.98073,0.585029058
World,5/22/2024,0.018150278,97060.99888,0.585493991
World,5/23/2024,0.083616453,97061.08249,0.581416885
World,5/24/2024,0.047566246,97061.13006,0.579163747
World,5/25/2024,0.23470187,97061.36476,0.576517204
World,5/26/2024,0.187511148,97061.55227,0.577160957
World,5/27/2024,3.505757483,97065.05803,0.626479644
World,5/28/2024,0.287400264,97065.33454,0.623529106
World,5/29/2024,0.014895745,97065.34944,0.623064173
World,5/30/2024,0.052448045,97065.40189,0.618611543
World,5/31/2024,0.039805437,97065.44169,0.617502856
World,6/1/2024,0.243213725,97065.6849,0.618718835
World,6/2/2024,0.238206752,97065.92311,0.625961064
World,6/3/2024,3.569721566,97069.49283,0.63509879
World,6/4/2024,0.212671188,97069.7055,0.624423208
World,6/5/2024,0.011516038,97069.71702,0.623940393
World,6/6/2024,0.045688631,97069.76271,0.622974762
World,6/7/2024,0.036550905,97069.79926,0.622509829
World,6/8/2024,0.351614695,97070.15087,0.637995682
World,6/9/2024,0.270376555,97070.42125,0.642591368
World,6/10/2024,3.56233628,97073.98359,0.641536327
World,6/11/2024,0.228192805,97074.21178,0.643753701
World,6/12/2024,0.004005579,97074.21579,0.642680778
World,6/13/2024,0.032169803,97074.24796,0.640749517
World,6/14/2024,0.03091806,97074.27887,0.639944825
World,6/15/2024,0.362880385,97074.64175,0.641554209
World,6/16/2024,0.373019506,97075.01477,0.656217488
World,6/17/2024,3.847483406,97078.86226,0.696952792
World,6/18/2024,0.252726974,97079.11498,0.700457673
World,6/19/2024,0.001502092,97079.11649,0.700100032
World,6/20/2024,0.032545326,97079.14903,0.700153678
World,6/21/2024,0.024534169,97079.17357,0.699241694
World,6/22/2024,0.230571117,97079.40414,0.68034037
World,6/23/2024,0.364632826,97079.76877,0.679142273
World,6/24/2024,4.731214182,97084.49998,0.805389526
World,6/25/2024,0.284145731,97084.78413,0.80987792
World,6/26/2024,0.003504881,97084.78763,0.810164033
World,6/27/2024,0.050695604,97084.83833,0.81275693
World,6/28/2024,0.032795675,97084.87113,0.813937145
World,6/29/2024,0.410822154,97085.28195,0.839687293
World,6/30/2024,0.486677798,97085.76863,0.857122289
World,7/1/2024,5.15517964,97090.92381,0.917688783
World,7/2/2024,0.339973482,97091.26378,0.925664176
World,7/3/2024,0.002753835,97091.26653,0.925556884
World,7/4/2024,0.051947347,97091.31848,0.925735705
World,7/5/2024,0.043811016,97091.36229,0.927309325
World,7/6/2024,0.174618191,97091.53691,0.893565901
World,7/7/2024,0.474911411,97092.01182,0.891884989
World,7/8/2024,5.173580267,97097.1854,0.89451365
World,7/9/2024,0.337970693,97097.52337,0.894227537
World,7/10/2024,0.004255927,97097.52763,0.894442122
World,7/11/2024,0.072475938,97097.6001,0.897374778
World,7/12/2024,0.046064154,97097.64617,0.897696654
World,7/13/2024,0.128929561,97097.7751,0.891169707
World,7/14/2024,0.364883174,97098.13998,0.875451388
World,7/15/2024,5.782052689,97103.92203,0.962376019
World,7/16/2024,0.444619223,97104.36665,0.977611524
World,7/17/2024,0.001126569,97104.36778,0.977164472
World,7/18/2024,0.13381136,97104.50159,0.985926676
World,7/19/2024,0.059958504,97104.56155,0.987911583
World,7/20/2024,0.133936534,97104.69548,0.988626865
World,7/21/2024,0.258860516,97104.95435,0.973480771
World,7/22/2024,6.66741073,97111.62176,1.099960491
World,7/23/2024,0.41908366,97112.04084,1.096312553
World,7/24/2024,0.006509065,97112.04735,1.097081481
World,7/25/2024,0.08787238,97112.13522,1.09051877
World,7/26/2024,0.076857039,97112.21208,1.092932846
World,7/27/2024,0.116161779,97112.32824,1.090393596
World,7/28/2024,0.195522305,97112.52376,1.08134528
World,7/29/2024,7.107398503,97119.63116,1.144200676
World,7/30/2024,0.365759395,97119.99692,1.136582924
World,7/31/2024,0.001126569,97119.99805,1.135813996
World,8/1/2024,0.097761152,97120.09581,1.137226677
World,8/2/2024,0.083366104,97120.17917,1.138156544
World,8/3/2024,0.070848671,97120.25002,1.131683243
World,8/4/2024,0.145452572,97120.39548,1.124530424
World,8/5/2024,7.371516341,97127.76699,1.162261544
World,8/6/2024,0.25347802,97128.02047,1.146221347
World,8/7/2024,0.000125174,97128.02059,1.146078291
World,8/8/2024,0.097510804,97128.11811,1.146042527
World,8/9/2024,0.073226984,97128.19133,1.144594081
World,8/10/2024,0.076481516,97128.26781,1.145398773
World,8/11/2024,0.16735808,97128.43517,1.148528131
World,8/12/2024,7.298790055,97135.73396,1.138138662
World,8/13/2024,0.23470187,97135.96866,1.135456355
World,8/14/2024,0.000375523,97135.96904,1.135492119
World,8/15/2024,0.074603901,97136.04364,1.132219704
World,8/16/2024,0.06446478,97136.10811,1.130967961
World,8/17/2024,0.054826357,97136.16293,1.127874367
World,8/18/2024,0.138192461,97136.30113,1.12370785
World,8/19/2024,8.810770797,97145.11177,1.339705099
World,8/20/2024,0.192518121,97145.30429,1.333678849
World,8/21/2024,0.000125174,97145.30442,1.333643085
World,8/22/2024,0.056954321,97145.36137,1.331121716
World,8/23/2024,0.058706761,97145.42008,1.330299142
World,8/24/2024,0.0326705,97145.45275,1.327134019
World,8/25/2024,0.139444205,97145.59219,1.32731284
World,8/26/2024,9.391204169,97154.9834,1.410231893
World,8/27/2024,0.161975584,97155.14537,1.405868673
World,8/28/2024,0.000125174,97155.1455,1.405868673
World,8/29/2024,0.051321476,97155.19682,1.405063981
World,8/30/2024,0.000375523,97155.19719,1.396730947
World,8/31/2024,0.128679212,97155.32587,1.410446477
World,9/1/2024,0.118915614,97155.44479,1.407513822
World,9/2/2024,9.574960086,97165.01975,1.433764667
World,9/3/2024,0.149583325,97165.16933,1.431994344
World,9/4/2024,0.000375523,97165.16971,1.432030109
World,9/5/2024,0.037927822,97165.20764,1.430116729
World,9/6/2024,0.000125174,97165.20776,1.430080965
World,9/7/2024,0.084743022,97165.2925,1.423804367
World,9/8/2024,0.089749995,97165.38225,1.41963785
World,9/9/2024,10.40837078,97175.79062,1.53869652
World,9/10/2024,0.147205013,97175.93783,1.538356762
World,9/11/2024,0.000125174,97175.93795,1.538320997
World,9/12/2024,0.02891527,97175.96687,1.53703349
World,9/13/2024,0.032420152,97175.99929,1.541647058
World,9/14/2024,0.03930474,97176.03859,1.535155875
World,9/15/2024,0.081238141,97176.11983,1.533939896
World,9/16/2024,11.65585816,97187.77569,1.712152379
World,9/17/2024,0.128428863,97187.90412,1.709470072
World,9/18/2024,0.000250349,97187.90437,1.709487954
World,9/19/2024,0.021279636,97187.92565,1.708397149
World,9/20/2024,0.000125174,97187.92578,1.703783581
World,9/21/2024,0.029916665,97187.95569,1.702442427
World,9/22/2024,0.060334027,97188.01603,1.699456125
World,9/23/2024,12.07882223,97200.09485,1.759879563
World,9/24/2024,0.167858778,97200.26271,1.765512408
World,9/25/2024,0.000500697,97200.26321,1.765548172
World,9/26/2024,0.018400627,97200.28161,1.765136885
World,9/27/2024,0.017524406,97200.29913,1.767622489
World,9/28/2024,0.036175382,97200.33531,1.768516592
World,9/29/2024,0.08699616,97200.4223,1.772325468
World,9/30/2024,10.93072326,97211.61352,1.60831133
World,10/1/2024,0.155842042,97211.76936,1.606594654
World,10/2/2024,0.000751046,97211.77011,1.606630418
World,10/3/2024,0.013393653,97211.7835,1.605915136
World,10/4/2024,0.011140515,97211.79464,1.605003152
World,10/5/2024,0.035674684,97211.83032,1.604931623
World,10/6/2024,0.104770915,97211.93509,1.607470874
World,10/7/2024,10.07490636,97222.2447,1.485211317
World,10/8/2024,0.165855988,97222.41055,1.486641881
World,10/9/2024,0.000125174,97222.41068,1.486552471
World,10/10/2024,0.008511854,97222.41919,1.485855071
World,10/11/2024,0.000125174,97222.41931,1.484281451
World,10/12/2024,0.044311713,97222.46363,1.485515312
World,10/13/2024,0.108776493,97222.5724,1.486087537
World,10/14/2024,8.12644273,97230.92003,1.20773559
World,10/15/2024,0.194145387,97231.11417,1.211776932
World,10/16/2024,0.001251743,97231.11543,1.211937871
World,10/17/2024,0.00663424,97231.12206,1.21166964
World,10/18/2024,0.00663424,97231.12869,1.212599507
World,10/19/2024,0.05057043,97231.17926,1.213493609
World,10/20/2024,0.114784861,97231.29405,1.214351947
World,10/21/2024,7.268623041,97238.70963,1.091806277
World,10/22/2024,0.186384579,97238.89601,1.09069759
World,10/23/2024,0.005006973,97238.90102,1.091234052
World,10/24/2024,0.001376918,97238.9024,1.090483006
World,10/25/2024,0.006383891,97238.90878,1.090447242
World,10/26/2024,0.062587165,97238.97137,1.092163918
World,10/27/2024,0.113282769,97239.08465,1.091949334
World,10/28/2024,5.911482947,97245.10015,0.898072177
World,10/29/2024,0.193769864,97245.29392,0.899127218
World,10/30/2024,0.000375523,97245.2943,0.898465582
World,10/31/2024,0.005883194,97245.30018,0.899109336
World,11/1/2024,0.009763598,97245.30994,0.899592151
World,11/2/2024,0.069847277,97245.37979,0.90062931
World,11/3/2024,0.099889116,97245.47968,0.898715931
World,11/4/2024,5.329422308,97250.93528,0.815564411
World,11/5/2024,0.211669793,97251.14695,0.818121544
World,11/6/2024,0.001001395,97251.14795,0.818210954
World,11/7/2024,0.003254533,97251.1512,0.817835431
World,11/8/2024,0.003129358,97251.15433,0.816887683
World,11/9/2024,0.07197524,97251.22631,0.817191678
World,11/10/2024,0.133310662,97251.35962,0.821966184
World,11/11/2024,5.363344552,97256.81321,0.826812219
World,11/12/2024,0.218304033,97257.03152,0.827759968
World,11/13/2024,0.001251743,97257.03277,0.827795732
World,11/14/2024,0.004255927,97257.03703,0.827938788
World,11/15/2024,0.00287901,97257.03991,0.827903024
World,11/16/2024,0.064214432,97257.10412,0.826794337
World,11/17/2024,0.146328793,97257.25045,0.82865407
World,11/18/2024,5.770161127,97263.10523,0.886770724
World,11/19/2024,0.161474887,97263.2667,0.878652274
World,11/20/2024,0.001502092,97263.2682,0.878688038
World,11/21/2024,0.003880404,97263.27209,0.878634392
World,11/22/2024,0.000751046,97263.27284,0.878330397
World,11/23/2024,0.065466175,97263.3383,0.878509218
World,11/24/2024,0.156718262,97263.49502,0.879993428
World,11/25/2024,6.029897864,97269.6178,0.917098676
World,11/26/2024,0.142448388,97269.76025,0.914380604
World,11/27/2024,0.001126569,97269.76137,0.914326958
World,11/28/2024,0.004130753,97269.7655,0.914362722
World,11/29/2024,0.003004184,97269.76851,0.914684599
World,11/30/2024,0.065591349,97269.8341,0.914702481
World,12/1/2024,0.172740577,97270.00684,0.916991383
World,12/2/2024,6.263723514,97276.35118,0.950395048
World,12/3/2024,0.159972795,97276.51115,0.952898534
World,12/4/2024,0.004756625,97276.5159,0.953417114
World,12/5/2024,0.000500697,97276.51641,0.952898534
World,12/6/2024,0.006258717,97276.52266,0.953363468
World,12/7/2024,0.073477332,97276.59614,0.954490036
World,12/8/2024,0.203658636,97276.7998,0.958906902
World,12/9/2024,6.194376934,97283.0828,0.949000248
World,12/10/2024,0.164353896,97283.24715,0.94962612
World,12/11/2024,0.003504881,97283.25066,0.949447299
World,12/12/2024,0.005382496,97283.25604,0.950144699
World,12/13/2024,0.00375523,97283.2598,0.949787058
World,12/14/2024,0.092629005,97283.35243,0.952523011
World,12/15/2024,0.216676767,97283.5691,0.954382744
World,12/16/2024,5.507169858,97289.17754,0.856210305
World,12/17/2024,0.124548459,97289.30209,0.850523814
World,12/18/2024,0.006258717,97289.30835,0.850917219
World,12/19/2024,0.00087622,97289.30922,0.850273465
World,12/20/2024,0.007385286,97289.31661,0.850792044
World,12/21/2024,0.108901668,97289.42551,0.853116711
World,12/22/2024,0.185758707,97289.61127,0.848699845
World,12/23/2024,4.154911562,97293.86444,0.655520088
World,12/24/2024,0.08987517,97293.95432,0.650566761
World,12/25/2024,0.004381102,97293.9587,0.650298531
World,12/26/2024,0.000250349,97293.95895,0.65020912
World,12/27/2024,0.004005579,97293.96295,0.649726305
World,12/28/2024,0.000625872,97293.96358,0.634258334
World,12/29/2024,0.121544275,97294.08512,0.625084844
World,12/30/2024,2.918439523,97297.10934,0.448445981
World,12/31/2024,1.729408554,97298.83874,0.682665036
World,1/1/2025,0.000500697,97298.83924,0.682110693
World,1/2/2025,0.008136332,97298.84738,0.683237262
World,1/3/2025,0.005132148,97298.85251,0.6833982
World,1/4/2025,0.000500697,97298.85301,0.683380318
World,1/5/2025,0.000250349,97298.85326,0.666052614
World,1/6/2025,2.972890357,97301.91866,0.673831305
World,1/7/2025,2.447909213,97304.36657,0.776474256
World,1/8/2025,0.000625872,97304.36719,0.776492138
World,1/9/2025,0.007260111,97304.37445,0.776366964
World,1/10/2025,0.005006973,97304.37946,0.776349082
World,1/11/2025,0.00087622,97304.38034,0.776402728
World,1/12/2025,0.000125174,97304.38046,0.776384846
World,1/13/2025,2.476448961,97306.92526,0.705464646
World,1/14/2025,2.193304624,97309.11856,0.669092562
World,1/15/2025,0.000125174,97309.11869,0.669021034
World,1/16/2025,0.000125174,97309.11881,0.668001757
World,1/17/2025,0.000125174,97309.11894,0.667304358
World,1/18/2025,0.000125174,97309.11906,0.667197065
World,1/19/2025,0.000125174,97309.11919,0.667197065
World,1/20/2025,2.037587757,97311.21773,0.604502608
World,1/21/2025,2.121329384,97313.33906,0.59422043
World,1/22/2025,0.000125174,97313.33919,0.59422043
World,1/23/2025,0.000125174,97313.33931,0.59422043
World,1/24/2025,0.000125174,97313.33944,0.59422043
World,1/25/2025,0.004005579,97313.34344,0.594774774
World,1/26/2025,0.000125174,97313.34357,0.594774774
World,1/27/2025,1.765083239,97315.15609,0.555845557
World,1/28/2025,1.916419005,97317.07251,0.526572646
World,1/29/2025,0.000250349,97317.07276,0.526590528
World,1/30/2025,0.000625872,97317.07339,0.526662056
World,1/31/2025,0.000625872,97317.07402,0.526733584
World,2/1/2025,0.000125174,97317.07414,0.526179241
World,2/2/2025,0.235953614,97317.31009,0.559869018
World,2/3/2025,1.581452495,97318.93636,0.533636054
World,2/4/2025,1.896015589,97320.83237,0.530721281
World,2/5/2025,0.000125174,97320.8325,0.530703399
World,2/6/2025,0.000125174,97320.83263,0.53063187
World,2/7/2025,0,97320.83263,0.53054246
World,2/8/2025,0,97320.83263,0.530524578
World,2/9/2025,0,97320.83263,0.496816919
World,2/10/2025,1.466792808,97322.33484,0.480436964
World,2/11/2025,1.212814091,97323.54766,0.38283675
World,2/12/2025,0,97323.54766,0.382818868
World,2/13/2025,0,97323.54766,0.382800986
World,2/14/2025,0,97323.54766,0.382800986
World,2/15/2025,0,97323.54766,0.382800986
World,2/16/2025,0,97323.54766,0.382800986
